CustomerID,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,EducationLevel,Occupation,HomeOwner
RS-1987058,Kristin,Blanco,6/2/1983,M,F,kristin8@hotmail.com,20000,Graduate Degree,Clerical,Y
HJ-1487558,Gary,Johnson,12/27/1962,S,M,gary26@hotmail.com,10000,Bachelors,Manual,Y
LW-1682558,David,Gutierrez,12/7/1981,S,M,david74@hotmail.com,10000,Partial College,Manual,Y
BD-1132058,Tanya,Pal,5/1/1999,M,F,tanya7@hotmail.com,20000,Bachelors,Clerical,Y
JC-1538558,Rafael,Gonzalez,1/17/1985,M,M,rafael36@hotmail.com,20000,Bachelors,Clerical,Y
DR-1294058,Cesar,Miller,7/9/1970,M,M,cesar18@hotmail.com,20000,Bachelors,Clerical,Y
SW-2035058,Jeremiah,Jai,2/9/1971,S,M,jeremiah0@hotmail.com,10000,Partial College,Manual,Y
LF-1718558,Lindsay,Gao,10/24/1999,M,F,lindsay11@hotmail.com,20000,Graduate Degree,Clerical,Y
PS-1897058,Vincent,Diaz,9/12/2000,M,NA,vincent14@hotmail.com,10000,Bachelors,Clerical,Y
BS-1136558,Deanna,Alan,4/19/1970,S,F,deanna28@hotmail.com,30000,Bachelors,Clerical,Y
BF-1121558,Cheryl,Serrano,10/28/2000,M,F,cheryl10@hotmail.com,10000,Partial College,Manual,Y
SN-2056058,Jerome,Malhotra,4/3/1986,M,M,jerome15@hotmail.com,20000,Partial College,Manual,Y
LR-1703558,Johnathan,Blanco,3/20/1977,M,M,johnathan6@hotmail.com,30000,Bachelors,Clerical,Y
SG-2008058,Sheila,Martinez,8/25/1977,M,F,sheila14@hotmail.com,10000,Partial College,Manual,Y
SP-2092058,Daniel,Griffin,2/23/1965,S,M,daniel15@hotmail.com,10000,Partial College,Manual,Y
BD-1163558,Caroline,Gill,11/12/1984,S,F,caroline22@hotmail.com,10000,Partial College,Manual,Y
RO-1978058,Monique,Perry,9/7/1992,M,F,monique10@hotmail.com,10000,Partial College,Manual,Y
RW-1963058,Maria,Garcia,6/17/1969,S,F,maria31@hotmail.com,10000,Partial College,Manual,N
ML-1826558,Edgar,Tang,11/25/1982,M,M,edgar16@hotmail.com,10000,Partial College,Manual,N
AO-1081058,Bridget,Sharma,7/12/1975,S,F,bridget5@hotmail.com,10000,Partial College,Manual,Y
PO-1885058,Tracy,Rodriguez,1/24/1984,M,F,tracy8@hotmail.com,10000,Partial College,Manual,N
AR-1034558,Allen,Gill,4/2/1994,M,M,allen18@hotmail.com,20000,Bachelors,Clerical,Y
BF-1102058,Alberto,Sun,7/2/1986,M,M,alberto14@hotmail.com,20000,Bachelors,Clerical,Y
MC-1727558,Leah,Yang,6/20/1962,M,F,leah10@hotmail.com,20000,Bachelors,Clerical,Y
ON-1871558,Connor,Vazquez,10/12/1969,S,M,connor22@hotmail.com,10000,High School,Manual,N
KT-1648058,Kristine,Gonzales,11/4/1961,S,F,kristine15@hotmail.com,10000,High School,Manual,N
CC-1237058,Nicole,Deng,11/22/1989,M,F,nicole66@hotmail.com,20000,Partial College,Manual,Y
MJ-1774058,Nicolas,Cai,12/25/1972,S,M,nicolas0@hotmail.com,20000,Partial College,Manual,Y
AS-1013558,Colin,Liang,7/20/1965,S,M,colin21@hotmail.com,20000,Partial College,Manual,N
AB-1060058,Colleen,Romero,10/26/1968,S,F,colleen17@hotmail.com,20000,Partial College,Manual,N
RA-1928558,Randall,Gomez,1/3/1998,S,M,randall10@hotmail.com,30000,Graduate Degree,Clerical,Y
GH-1441058,Gerald,Nath,3/12/1981,S,M,gerald9@hotmail.com,30000,Graduate Degree,Clerical,Y
LB-1679558,Chad,Suarez,1/12/1967,M,M,chad19@hotmail.com,30000,Graduate Degree,Clerical,Y
SS-2059058,Tanya,Nath,3/8/1981,M,F,tanya16@hotmail.com,20000,Partial College,Manual,Y
SW-2027558,Cedric,Xie,9/16/1965,M,M,cedric37@hotmail.com,20000,Partial College,Manual,Y
NZ-1856558,Franklin,Kapoor,4/17/1996,M,M,franklin21@hotmail.com,30000,Graduate Degree,Clerical,Y
DM-1334558,Geoffrey,Wu,2/9/1969,S,M,geoffrey1@hotmail.com,10000,High School,Manual,N
CP-1234058,Leah,Jai,12/10/1981,M,F,leah5@hotmail.com,10000,High School,Manual,Y
PB-1880558,Shawna,Bailey,10/14/1994,M,F,shawna12@hotmail.com,20000,Partial College,Manual,Y
CC-1267058,Isaiah,Hernandez,7/15/1987,S,M,isaiah15@hotmail.com,20000,Partial College,Manual,Y
RE-1945058,Deanna,Sanz,5/1/1987,M,F,deanna29@hotmail.com,20000,Partial College,Manual,Y
SC-2023058,Kendra,King,1/24/1970,S,F,kendra20@hotmail.com,30000,Bachelors,Clerical,Y
JD-1601558,Stephanie,Cox,5/11/1986,S,F,stephanie64@hotmail.com,30000,Bachelors,Clerical,Y
NF-1847558,Zoe,Ashe,4/26/1973,M,F,zoe9@hotmail.com,30000,Bachelors,Clerical,Y
DM-1295558,Jill,Hayes,5/19/1964,M,F,jill12@hotmail.com,30000,Bachelors,Clerical,Y
AH-1069058,Seth,Gill,2/14/1989,S,M,seth71@hotmail.com,20000,Partial College,Manual,Y
AB-1025558,Linda,Sanchez,10/22/1964,M,F,linda29@hotmail.com,20000,Partial College,Manual,N
MT-1807058,Kristopher,Romero,5/6/1977,S,M,kristopher19@hotmail.com,20000,Partial College,Manual,N
MG-1768058,Diana,Sai,6/13/1979,S,F,diana8@hotmail.com,20000,Partial College,Manual,N
DH-1367558,Kristopher,Rodriguez,1/13/1994,M,M,kristopher6@hotmail.com,30000,Bachelors,Clerical,N
JG-1516058,Rachel,Martin,12/8/1985,S,F,rachel23@hotmail.com,10000,High School,Manual,Y
JS-1568558,Jacquelyn,Garcia,9/25/1964,S,F,jacquelyn0@hotmail.com,20000,Partial College,Manual,N
RB-1936058,Terrance,Zhang,8/5/1985,M,M,terrance12@hotmail.com,30000,Bachelors,Clerical,Y
JG-1531058,Valerie,Xu,10/4/1997,M,F,valerie1@hotmail.com,30000,Bachelors,Clerical,Y
JF-1541558,Jake,Raje,10/19/1983,M,M,jake11@hotmail.com,40000,Graduate Degree,Clerical,Y
MF-1825058,Tommy,Parker,7/11/1966,M,M,tommy10@hotmail.com,40000,Graduate Degree,Clerical,Y
TS-2150558,Luis,Martin,11/4/1995,S,M,luis33@hotmail.com,10000,Partial College,Manual,Y
MB-1730558,Nathan,Xie,2/15/1969,S,M,nathan72@hotmail.com,10000,Partial College,Manual,Y
JJ-1576058,Grant,Chandra,3/1/1977,S,M,grant5@hotmail.com,10000,Partial College,Manual,Y
SS-2041058,Holly,Andersen,1/12/1982,M,F,holly4@hotmail.com,10000,Partial College,Manual,N
MH-1729058,Leonard,Lin,3/25/1984,S,M,leonard14@hotmail.com,20000,Partial College,Manual,Y
CS-1246058,Crystal,Moreno,3/23/1970,S,F,crystal10@hotmail.com,10000,High School,Manual,Y
CR-1262558,Ricky,Jimenez,3/27/1985,S,M,ricky6@hotmail.com,20000,Partial College,Manual,N
DB-1355558,Diana,Alvarez,3/13/1991,S,F,diana4@hotmail.com,20000,Partial College,Manual,N
DJ-1342058,Armando,Prasad,12/6/1983,M,M,armando5@hotmail.com,30000,Bachelors,Clerical,Y
LW-1699058,Kari,Patterson,3/13/1969,M,F,kari10@hotmail.com,40000,Graduate Degree,Clerical,Y
AJ-1096058,Madison,Huang,11/5/1980,M,F,madison46@hotmail.com,40000,Graduate Degree,Clerical,Y
KH-1651058,Alisha,She,6/11/1978,M,F,alisha6@hotmail.com,40000,Graduate Degree,Clerical,Y
JO-1528058,Jake,Shan,3/3/1999,M,M,jake21@hotmail.com,40000,Graduate Degree,Clerical,Y
DP-1339058,Casey,Jai,3/5/1987,M,F,casey11@hotmail.com,40000,Graduate Degree,Clerical,Y
JE-1561058,Tracy,Patel,4/2/1978,S,F,tracy10@hotmail.com,10000,Partial High School,Manual,Y
JF-1519058,Mayra,Chapman,12/3/1967,S,F,mayra2@hotmail.com,10000,Partial High School,Manual,Y
AD-1018058,Pedro,Gutierrez,6/15/1979,M,M,pedro2@hotmail.com,20000,Partial College,Manual,Y
TB-2119058,Kathleen,Zhao,11/7/1974,S,F,kathleen13@hotmail.com,20000,Partial College,Manual,N
AW-1084058,Alejandro,Liu,11/28/1988,S,M,alejandro13@hotmail.com,20000,Partial College,Manual,N
NK-1849058,Jeffery,Dominguez,4/16/1960,M,M,jeffery4@hotmail.com,20000,High School,Manual,Y
CM-1211558,Kari,Ye,12/25/1972,S,F,kari33@hotmail.com,30000,Bachelors,Clerical,N
JC-1610558,Darryl,Davis,4/20/1981,S,M,darryl9@hotmail.com,30000,Bachelors,Clerical,N
BD-1172558,Sydney,Andersen,3/3/1980,M,F,sydney69@hotmail.com,30000,Bachelors,Clerical,Y
EM-1414058,Bridget,Alvarez,8/21/1991,M,F,bridget15@hotmail.com,40000,Bachelors,Clerical,Y
CM-1271558,Kathleen,Rowe,9/11/1963,M,F,kathleen6@hotmail.com,40000,Bachelors,Clerical,Y
JK-1609058,Theodore,Diaz,4/22/1960,M,M,theodore22@hotmail.com,30000,Bachelors,Clerical,Y
DC-1285058,Jaime,Taylor,2/9/2000,M,F,jaime3@hotmail.com,30000,Bachelors,Skilled Manual,Y
JD-1589558,Eduardo,Martinez,7/22/1980,S,M,eduardo7@hotmail.com,10000,Partial High School,Manual,Y
SW-2075558,Ebony,Ortega,6/17/1984,S,F,ebony18@hotmail.com,20000,High School,Manual,Y
HG-1496558,Robin,Guo,11/24/1970,S,F,robin17@hotmail.com,20000,High School,Manual,Y
AS-1009058,Alejandro,Alonso,3/12/1998,S,M,alejandro21@hotmail.com,20000,High School,Manual,Y
PS-1876058,Robyn,He,1/1/1974,S,F,robyn6@hotmail.com,20000,High School,Manual,Y
BE-1145558,Shannon,Arun,5/8/1971,S,F,shannon17@hotmail.com,20000,High School,Manual,Y
EM-1406558,Erick,Hernandez,11/5/1968,S,M,erick6@hotmail.com,10000,Partial High School,Manual,Y
CC-1243058,Renee,Torres,2/23/1996,S,F,renee3@hotmail.com,10000,Partial High School,Manual,Y
JG-1580558,Melody,Young,11/17/1985,S,F,melody12@hotmail.com,10000,Partial High School,Manual,Y
CT-1199558,Carlos,Kumar,5/13/1970,S,M,carlos46@hotmail.com,20000,High School,Manual,Y
DL-1286558,Omar,Sanz,10/8/1991,M,M,omar27@hotmail.com,20000,High School,Manual,N
JM-1525058,Philip,Alvarez,8/7/1964,S,M,philip19@hotmail.com,20000,High School,Manual,Y
DS-1303058,Raquel,Blanco,1/22/1987,S,F,raquel3@hotmail.com,10000,Partial High School,Manual,Y
PW-1924058,Josue,Prasad,8/7/1986,S,M,josue2@hotmail.com,10000,Partial High School,Manual,Y
CA-1277558,Frederick,Hernandez,6/22/1987,M,M,frederick8@hotmail.com,10000,Partial High School,Manual,N
JS-1594058,Stacy,Nara,2/16/1984,M,F,stacy5@hotmail.com,40000,Bachelors,Professional,N
KD-1661558,Casey,Nicholls,2/25/2000,M,F,casey18@hotmail.com,40000,Bachelors,Professional,Y
AS-1028558,Jay,Pal,6/10/1990,M,M,jay39@hotmail.com,30000,Partial College,Clerical,N
JC-1577558,Michele,Ma,10/9/1980,M,F,michele12@hotmail.com,30000,Partial College,Clerical,N
DG-1330058,Ronnie,Raje,5/15/2000,S,M,ronnie14@hotmail.com,30000,Partial College,Clerical,Y
PH-1879058,Kathryn,Gutierrez,1/7/1987,S,F,kathryn12@hotmail.com,20000,Partial College,Clerical,Y
BE-1141058,Felicia,Yuan,5/4/1982,M,F,felicia10@hotmail.com,30000,Bachelors,Skilled Manual,Y
RH-1951058,Dale,Rana,8/26/1971,M,M,dale6@hotmail.com,40000,Bachelors,Skilled Manual,Y
HG-1502558,Arthur,Morris,3/1/1976,M,M,arthur13@hotmail.com,40000,Bachelors,Skilled Manual,Y
AS-1022558,Emma,Gill,7/23/1998,M,F,emma26@hotmail.com,40000,Bachelors,Skilled Manual,Y
SM-2090558,Marvin,Cooper,1/8/1979,M,M,marvin14@hotmail.com,40000,Bachelors,Skilled Manual,Y
TS-2143058,Michelle,Gao,1/22/1991,S,F,michelle18@hotmail.com,30000,Partial College,Clerical,Y
SC-2038058,Ramon,Pal,12/16/1977,M,M,ramon13@hotmail.com,30000,Partial College,Clerical,N
MS-1798058,Mario,Li,7/17/1985,S,M,mario10@hotmail.com,30000,Partial College,Clerical,Y
DJ-1351058,Clayton,Coleman,3/19/1980,M,M,clayton3@hotmail.com,40000,Bachelors,Skilled Manual,Y
RK-1930058,Maria,Zhou,8/19/1963,S,F,maria29@hotmail.com,20000,High School,Manual,Y
PO-1919558,Valerie,Gutierrez,9/16/1980,M,F,valerie10@hotmail.com,40000,Bachelors,Skilled Manual,Y
MR-1754558,Audrey,Scott,4/23/1973,M,F,audrey12@hotmail.com,40000,Bachelors,Skilled Manual,Y
KE-1642058,Carlos,Long,8/8/1991,M,M,carlos43@hotmail.com,30000,Partial College,Clerical,Y
CC-1261058,Noah,Sharma,4/23/1961,M,M,noah6@hotmail.com,30000,Partial College,Clerical,Y
KD-1634558,Cameron,Suarez,5/9/1970,M,M,cameron26@hotmail.com,30000,Partial College,Clerical,Y
JK-1573058,Monique,Gill,4/17/2000,M,F,monique15@hotmail.com,40000,Bachelors,Skilled Manual,Y
AJ-1079558,Michele,Perez,6/26/1981,M,F,michele47@hotmail.com,40000,Bachelors,Skilled Manual,Y
DJ-1363058,Francisco,Ramos,10/11/1988,M,M,francisco23@hotmail.com,30000,Partial College,Clerical,N
TH-2110058,Jacquelyn,Garcia,7/21/1976,S,F,jacquelyn18@hotmail.com,20000,High School,Manual,Y
JW-1522058,Mayra,Blanco,4/10/1964,S,F,mayra15@hotmail.com,30000,Partial College,Clerical,Y
EH-1400558,Jill,Chander,4/21/1993,S,F,jill23@hotmail.com,10000,Partial High School,Manual,N
DF-1313558,Christine,Hernandez,7/27/1976,S,F,christine11@hotmail.com,10000,Partial High School,Manual,Y
BF-1100558,Larry,Navarro,3/6/1968,S,M,larry5@hotmail.com,10000,Partial High School,Manual,N
SC-2068058,Walter,Ward,5/5/1996,S,M,walter3@hotmail.com,30000,Partial College,Clerical,N
JM-1586558,Isaiah,Shan,10/14/1981,S,M,isaiah11@hotmail.com,20000,Partial High School,Manual,Y
AC-1045058,Kelli,Zeng,8/26/1979,S,F,kelli33@hotmail.com,10000,Partial High School,Manual,N
MK-1816058,Martha,Diaz,1/14/1976,S,F,martha21@hotmail.com,10000,Partial High School,Manual,N
SP-2086058,Ebony,Chavez,4/9/1987,S,F,ebony25@hotmail.com,20000,Partial High School,Manual,N
MG-1789058,Alejandro,Lee,10/24/1980,S,M,alejandro39@hotmail.com,30000,Partial College,Clerical,N
BM-1178558,Logan,Yuan,1/25/1995,S,M,logan54@hotmail.com,30000,Partial College,Clerical,N
AG-1049558,Jaime,He,1/23/1991,S,M,jaime30@hotmail.com,30000,Partial College,Clerical,N
ST-2053058,Wesley,Shen,8/18/1995,M,M,wesley18@hotmail.com,40000,Bachelors,Skilled Manual,Y
TS-2161058,Alvin,Tang,12/23/1979,S,M,alvin24@hotmail.com,10000,Partial High School,Manual,N
VM-2183558,Warren,Shan,10/24/1987,S,M,warren0@hotmail.com,10000,Partial High School,Manual,Y
SE-2011058,Lindsey,Chen,7/19/1992,M,F,lindsey11@hotmail.com,20000,Partial High School,Manual,N
AT-1043558,Ernest,Lopez,12/8/1991,S,M,ernest2@hotmail.com,20000,Partial High School,Manual,Y
SW-2024558,Ronald,Rai,6/21/1984,S,M,ronald19@hotmail.com,20000,Partial High School,Manual,N
JS-1603058,Roger,Cabello,9/24/1981,S,M,roger45@hotmail.com,20000,Partial High School,Manual,N
AR-1057058,Albert,Barnes,3/28/1989,S,F,albert2@hotmail.com,20000,Partial High School,Manual,N
ML-1739558,Dalton,Gonzalez,6/8/1961,M,M,dalton48@hotmail.com,40000,High School,Skilled Manual,Y
DB-1312058,Wyatt,Diaz,5/27/1984,M,M,wyatt37@hotmail.com,60000,Partial College,Skilled Manual,Y
EB-1397558,Noah,Blue,5/16/1965,M,M,noah19@hotmail.com,60000,Partial College,Skilled Manual,Y
SM-2000558,Melanie,Baker,11/2/1981,S,F,melanie40@hotmail.com,40000,High School,Skilled Manual,Y
PJ-1901558,Aaron,Cooper,4/11/1972,M,M,aaron40@hotmail.com,40000,High School,Skilled Manual,Y
PG-1889558,Bailey,Martinez,11/9/1990,S,F,bailey15@hotmail.com,40000,Bachelors,Professional,Y
MC-1810058,Emily,Barnes,9/9/1966,M,F,emily18@hotmail.com,60000,Partial College,Skilled Manual,Y
NP-1832558,Blake,Baker,9/9/1972,M,M,blake50@hotmail.com,60000,Partial College,Skilled Manual,N
MS-1771058,Jack,Sanchez,7/19/1994,M,M,jack43@hotmail.com,60000,Partial College,Skilled Manual,Y
DA-1345058,Stephanie,Blue,7/6/1970,S,F,stephanie4@hotmail.com,50000,Partial College,Skilled Manual,N
YS-2188058,Richard,Mehta,7/19/1989,S,M,richard95@hotmail.com,60000,Graduate Degree,Professional,N
RH-1955558,Henry,Price,5/8/1994,S,M,henry15@hotmail.com,60000,Graduate Degree,Professional,N
KH-1636058,Melissa,Patterson,4/15/1995,S,F,melissa19@hotmail.com,60000,Graduate Degree,Professional,N
KH-1633058,Sydney,Miller,10/4/1995,M,F,sydney33@hotmail.com,60000,Partial College,Skilled Manual,Y
EP-1391558,Robert,She,5/5/2000,M,M,robert65@hotmail.com,60000,Graduate Degree,Skilled Manual,Y
SJ-2050058,Alejandro,Alvarez,9/2/1988,M,M,alejandro26@hotmail.com,10000,Graduate Degree,Manual,Y
JE-1571558,Natasha,Anand,11/5/1968,S,F,natasha5@hotmail.com,10000,Graduate Degree,Manual,Y
SP-2054558,Tommy,Harris,12/8/1980,M,M,tommy19@hotmail.com,10000,Graduate Degree,Manual,Y
BD-1162058,Fernando,Blanco,1/18/1986,M,M,fernando12@hotmail.com,10000,Graduate Degree,Manual,Y
JK-1612058,Danny,Sanders,3/3/1979,S,M,danny16@hotmail.com,10000,Bachelors,Manual,Y
NW-1840058,Gabrielle,Rivera,3/4/1979,M,F,gabrielle21@hotmail.com,10000,Bachelors,Manual,Y
MW-1823558,Seth,Hall,10/15/1988,M,M,seth81@hotmail.com,10000,Bachelors,Manual,Y
DL-1292558,Sydney,Wang,3/10/1964,M,F,sydney87@hotmail.com,20000,Graduate Degree,Clerical,Y
SL-2015558,Tamara,Deng,10/27/1993,M,F,tamara32@hotmail.com,20000,Graduate Degree,Clerical,Y
JK-1532558,Drew,Rubio,9/19/1984,M,M,drew1@hotmail.com,20000,Graduate Degree,Clerical,Y
AB-1001558,Lori,Schmidt,10/28/1977,M,F,lori21@hotmail.com,20000,Graduate Degree,Clerical,Y
PS-1904558,Mayra,Carlson,7/3/2000,M,F,mayra10@hotmail.com,30000,Graduate Degree,Clerical,Y
RF-1984058,Julio,Harrison,9/6/1981,M,M,julio19@hotmail.com,30000,Graduate Degree,Clerical,Y
JR-1570058,Bianca,Madan,10/13/1998,M,F,bianca15@hotmail.com,10000,Bachelors,Manual,Y
AW-1093058,Joel,Liu,7/1/1984,M,M,joel7@hotmail.com,10000,Bachelors,Manual,Y
DW-1319558,Mandy,Taylor,7/26/1999,S,F,mandy5@hotmail.com,10000,Bachelors,Manual,Y
JF-1535558,Blake,Jiménez,9/14/1990,M,M,blake8@hotmail.com,20000,Bachelors,Manual,Y
TP-2113058,Derrick,Lal,4/1/1992,M,M,derrick5@hotmail.com,10000,Partial College,Manual,Y
JF-1556558,Sharon,Xu,4/28/1967,M,F,sharon15@hotmail.com,10000,Partial College,Manual,Y
AA-1031558,Ronnie,Simmons,10/21/1972,M,M,ronnie10@hotmail.com,20000,Bachelors,Clerical,Y
RD-1990058,Hailey,Subram,1/24/2000,M,F,hailey35@hotmail.com,20000,Bachelors,Clerical,Y
PR-1888058,Allen,Gutierrez,8/25/1966,M,M,allen11@hotmail.com,10000,Partial College,Manual,Y
KB-1660058,Renee,Kumar,1/15/1997,S,F,renee10@hotmail.com,10000,Partial College,Manual,Y
TS-2134058,Darrell,Sanz,4/12/1996,S,M,darrell16@hotmail.com,10000,Bachelors,Clerical,Y
WB-2185058,Janet,Moreno,6/18/1962,S,F,janet26@hotmail.com,20000,Bachelors,Clerical,Y
NC-1862558,Theresa,Snowden,10/5/1998,M,F,theresa3@hotmail.com,20000,Bachelors,Clerical,Y
DL-1349558,Victoria,Tang,8/16/1993,S,F,victoria0@hotmail.com,10000,Partial College,Manual,Y
AH-1019558,Keith,Lopez,1/2/1974,M,M,keith6@hotmail.com,20000,Partial College,Manual,Y
LS-1720058,Ruth,Shen,2/18/1962,M,F,ruth21@hotmail.com,20000,Partial College,Manual,Y
NG-1843058,Bethany,Torres,10/19/1983,M,F,bethany6@hotmail.com,30000,Bachelors,Clerical,Y
SB-2029058,Gina,Yuan,2/18/1987,S,F,gina12@hotmail.com,10000,Partial College,Manual,N
CS-1217558,Calvin,Vazquez,3/17/1983,M,M,calvin7@hotmail.com,10000,Partial College,Manual,Y
CA-1205558,Jonathon,Luo,8/9/1961,M,M,jonathon11@hotmail.com,10000,Partial College,Manual,Y
GM-1445558,Priscilla,Yang,9/14/1969,M,F,priscilla5@hotmail.com,10000,Partial College,Manual,Y
MY-1738058,Warren,Ortega,12/5/1996,M,M,warren22@hotmail.com,10000,Partial College,Manual,Y
TT-2107058,Joanna,Nara,1/20/1960,S,F,joanna20@hotmail.com,10000,High School,Manual,N
MH-1745558,Dustin,Rodriguez,6/9/1960,M,M,dustin17@hotmail.com,10000,High School,Manual,Y
TB-2162558,Pedro,Zhou,3/19/1968,M,M,pedro19@hotmail.com,10000,High School,Manual,Y
AM-1036058,Louis,Xu,11/28/1969,M,M,louis2@hotmail.com,10000,High School,Manual,Y
JH-1591058,Lacey,Suri,5/24/1980,S,F,lacey39@hotmail.com,10000,High School,Manual,N
CS-1250558,Phillip,Li,7/28/1962,M,M,phillip1@hotmail.com,20000,Bachelors,Clerical,Y
LC-1687058,Aimee,Xu,5/11/1979,S,F,aimee3@hotmail.com,10000,High School,Manual,N
AH-1003058,Tracy,Raje,3/13/1970,S,F,tracy5@hotmail.com,10000,High School,Manual,N
LC-1714058,Cristina,Zeng,7/22/1966,S,F,cristina12@hotmail.com,20000,Bachelors,Clerical,Y
JP-1613558,Suzanne,Hernandez,12/16/1994,M,F,suzanne23@hotmail.com,20000,Bachelors,Clerical,Y
TC-2147558,Bruce,Yuan,5/1/1973,S,M,bruce26@hotmail.com,20000,Bachelors,Clerical,Y
KB-1624058,Bradley,Li,3/25/1975,S,M,bradley9@hotmail.com,20000,Bachelors,Clerical,Y
SZ-2003558,Karen,Schmidt,12/26/1991,M,F,karen12@hotmail.com,20000,Bachelors,Clerical,Y
FA-1423058,Shane,Malhotra,10/11/1985,M,M,shane13@hotmail.com,20000,Bachelors,Clerical,Y
KB-1640558,Cory,Lal,9/1/1975,S,M,cory3@hotmail.com,10000,High School,Manual,N
DW-1348058,Shawna,Raji,12/28/1984,S,F,shawna9@hotmail.com,10000,High School,Manual,N
KT-1646558,Bradley,Ramos,6/25/1972,S,M,bradley23@hotmail.com,20000,Bachelors,Clerical,Y
EG-1390058,Carolyn,Patel,9/5/1965,M,F,carolyn38@hotmail.com,20000,Bachelors,Clerical,N
GT-1463558,Douglas,She,10/13/1973,S,NA,douglas6@hotmail.com,20000,Partial College,Manual,Y
AR-1082558,Terrence,Rubio,11/6/1982,M,M,terrence1@hotmail.com,20000,Partial College,Manual,Y
SS-2087558,Alfredo,Srini,10/18/1963,M,M,alfredo22@hotmail.com,20000,Partial College,Manual,Y
SG-2047058,Chelsea,Zhao,7/28/1985,M,F,chelsea9@hotmail.com,20000,Partial College,Manual,Y
DH-1307558,Jeffery,Srini,7/9/1974,M,M,jeffery11@hotmail.com,20000,Partial College,Manual,Y
RR-1931558,Barry,Prasad,6/16/1992,M,M,barry9@hotmail.com,30000,Graduate Degree,Clerical,Y
MC-1784558,Virginia,Gill,4/7/1978,M,F,virginia11@hotmail.com,30000,Graduate Degree,Clerical,Y
EB-1417058,Nelson,Jai,12/19/1994,S,M,nelson12@hotmail.com,20000,Partial College,Manual,N
AP-1091558,Misty,Deng,10/6/1969,M,F,misty13@hotmail.com,20000,Partial College,Manual,Y
AJ-1094558,Tonya,Kapoor,11/23/1996,M,F,tonya1@hotmail.com,20000,Partial College,Manual,Y
GK-1462058,Heidi,Gill,10/12/1964,M,F,heidi3@hotmail.com,30000,Graduate Degree,Clerical,Y
TB-2117558,Ruben,Wang,2/9/1966,S,M,ruben37@hotmail.com,10000,High School,Manual,N
EH-1399058,Kelli,Yuan,6/11/1996,S,F,kelli1@hotmail.com,10000,High School,Manual,N
DB-1361558,Tommy,Jenkins,12/21/1995,M,M,tommy3@hotmail.com,20000,Partial College,Manual,Y
SM-2032058,David,Watson,5/28/1985,M,M,david39@hotmail.com,20000,Partial College,Manual,Y
PN-1877558,Steven,Romero,9/7/1975,M,M,steven10@hotmail.com,20000,Partial College,Manual,Y
MH-1744058,Joe,Rivera,5/12/1968,S,M,joe32@hotmail.com,30000,Graduate Degree,Clerical,Y
TZ-2158058,Riley,Rubio,1/11/1991,M,F,riley36@hotmail.com,20000,Partial College,Manual,Y
BD-1150058,Julio,Washington,2/20/2000,M,M,julio22@hotmail.com,30000,Graduate Degree,Clerical,Y
KN-1639058,Jocelyn,Srini,9/7/1975,M,F,jocelyn14@hotmail.com,30000,Graduate Degree,Clerical,Y
EL-1373558,Erick,Vazquez,10/19/1975,S,M,erick8@hotmail.com,30000,Graduate Degree,Clerical,Y
OT-1873058,Cheryl,Mitchell,7/14/1995,S,F,cheryl17@hotmail.com,30000,Bachelors,Clerical,Y
AH-1007558,Sophia,Ortega,11/24/1969,M,F,sophia10@hotmail.com,40000,Graduate Degree,Clerical,Y
RL-1961558,Alberto,Malhotra,2/10/2000,M,M,alberto21@hotmail.com,30000,Bachelors,Clerical,Y
MG-1769558,Frederick,Beck,2/16/1969,M,M,frederick4@hotmail.com,10000,High School,Manual,Y
GZ-1454558,Brendan,Raje,4/27/1988,S,M,brendan18@hotmail.com,10000,High School,Manual,Y
BF-1108058,Latoya,Torres,7/17/1985,S,F,latoya12@hotmail.com,10000,High School,Manual,Y
AA-1064558,Shelby,Zhao,7/21/1985,S,F,shelby4@hotmail.com,20000,Partial College,Manual,N
ML-1775558,Ronnie,Gomez,3/18/1973,S,M,ronnie8@hotmail.com,20000,Partial College,Manual,Y
BW-1120058,Jaime,Yuan,9/6/1968,S,M,jaime0@hotmail.com,30000,Bachelors,Clerical,Y
JR-1621058,Misty,Lal,12/19/1960,S,F,misty8@hotmail.com,30000,Bachelors,Clerical,Y
GR-1456058,Ricardo,Srini,5/20/1985,M,M,ricardo8@hotmail.com,30000,Bachelors,Clerical,Y
AG-1052558,Ebony,Rodriguez,2/27/2000,M,F,ebony8@hotmail.com,30000,Bachelors,Clerical,Y
